,artist_id,artist_name,track_name,track_popularity,track_uri,track_number
389,1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,Steambreather,51,spotify:track:4Ut80ggQbyiJN2pGCs7VfB,5
390,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,Bleed,57,spotify:track:4E6wpXABj8XosZEPXZz2OK,1
391,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,Demiurge,50,spotify:track:4LB264fAdV4BPK99w4UMxl,2
392,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,Rational Gaze,48,spotify:track:5uqr3lCMWkyQx6yTvoMl4F,3
393,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,Combustion,47,spotify:track:2gSUtqdBM4k39be9FzQjOH,4
394,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,Born in Dissonance,45,spotify:track:6GYyGwbJeHyFj9po98ZGpS,5
395,7o6cOczXTB8ioTAAJTbESf,Jinjer,AFRAID TO DIE (feat. Tatiana Shmayluk from Jinjer),50,spotify:track:0MVhJOLU3VhNRzWLwTtA26,1
396,7o6cOczXTB8ioTAAJTbESf,Jinjer,Pisces,57,spotify:track:5t8NXa2fugcTPsTfhVILmS,2
397,7o6cOczXTB8ioTAAJTbESf,Jinjer,Someone's Daughter,48,spotify:track:2ZGrOclH0r6CFvlVGNVUlO,3
398,7o6cOczXTB8ioTAAJTbESf,Jinjer,Kafka,49,spotify:track:5xA7brxtQFDNQBJDyOHHWc,4
399,7o6cOczXTB8ioTAAJTbESf,Jinjer,Rogue,47,spotify:track:7BBSSVDxCwfZKbb8a1IlTB,5
400,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,Youngest Daughter,71,spotify:track:3tYxhPqkioZEV5el3DJxLQ,1
401,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,Poor Aileen,60,spotify:track:7fezQws2k5Fy98X4UScIbH,2
402,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,In On It,59,spotify:track:0ey0KwCzoUdjvPzbLX8qSa,3
403,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,Leach,57,spotify:track:3pnw86Nzm1nLdX5w9ZeObP,4
404,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,I've Been Bored,54,spotify:track:3zi9xNpG2WHCdCAxV0BpJm,5
405,4DUQBYAyOTZotSEdKhaf6c,Basement,Covet,71,spotify:track:1AMADyXgIWayh5vXLZo2qF,1
406,4DUQBYAyOTZotSEdKhaf6c,Basement,Are You The One,58,spotify:track:6wxW10ewY9UlXw7IFsD6eu,2
407,4DUQBYAyOTZotSEdKhaf6c,Basement,Whole,55,spotify:track:29EPImPtRiMHXONTJGMhip,3
408,4DUQBYAyOTZotSEdKhaf6c,Basement,Pine,50,spotify:track:4gOruiqFXrOAYwmECxZfw6,4
409,4DUQBYAyOTZotSEdKhaf6c,Basement,Oversized,48,spotify:track:4YM6Ujbv89VpprqasAXcwS,5
410,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Man in the Box,74,spotify:track:6gZVQvQZOFpzIy3HblJ20F,1
411,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Would? (2022 Remaster),72,spotify:track:5sFDReWLrZHLFZFjHsjUTS,2
412,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Nutshell,72,spotify:track:2JuasWPUodaUxf5nwNpciQ,3
413,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Them Bones (2022 Remaster),72,spotify:track:4A065x9kJt955eGVqf813g,4
414,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,Rooster (2022 Remaster),70,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,5
415,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,Stranded,66,spotify:track:60fUDmIWuKhngaeBIVhqIV,1
416,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,Mea Culpa (Ah! Ça ira!),63,spotify:track:4AFjPeecGnS3999PV5iOSK,2
417,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,Silvera,61,spotify:track:5uunXHE4kIW6uS4HWAXaOQ,3
418,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,Flying Whales,60,spotify:track:5OjCsHeByDYEGxMrb1z8KQ,4
419,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,L'enfant sauvage,57,spotify:track:4PWxt9Fy949kUtkEi2GI5V,5
420,17Mb968quDHpjCkIyq30QV,Hatebreed,Looking Down the Barrel of Today,62,spotify:track:5IVA7WzOlWrmZh8EqZqMaw,1
421,17Mb968quDHpjCkIyq30QV,Hatebreed,I Will Be Heard,53,spotify:track:4Lxn1JlGJwmmXpODrNvPA6,2
422,17Mb968quDHpjCkIyq30QV,Hatebreed,Destroy Everything,53,spotify:track:501CSzS4gwNOJnlWHuBt9r,3
423,17Mb968quDHpjCkIyq30QV,Hatebreed,Seven Enemies,50,spotify:track:6oOQNOCjGmgfC0lUpqa6yV,4
424,17Mb968quDHpjCkIyq30QV,Hatebreed,Serve Your Masters,49,spotify:track:5Hv503Ba09jzzBJMBluGmD,5
425,79el7mcHYhXYW3Zek21i0L,DevilDriver,Sail,51,spotify:track:2QusYlHgyVRNu05c36wWlJ,1
426,79el7mcHYhXYW3Zek21i0L,DevilDriver,Clouds over California,49,spotify:track:6K4qjwuMpp9AT4uuKw2LLQ,2
427,79el7mcHYhXYW3Zek21i0L,DevilDriver,End of the Line,43,spotify:track:4xmqKax9V7L10f5uHJeMyb,3
428,79el7mcHYhXYW3Zek21i0L,DevilDriver,Hold Back the Day,41,spotify:track:4GD5BxOohT6wN4eoAAzCvd,4
429,79el7mcHYhXYW3Zek21i0L,DevilDriver,I Could Care Less,41,spotify:track:0ntxdLfa94B6leRcsu9Ur8,5
430,0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,Zombie,74,spotify:track:5d8Wq39QLT6OQWsY9paz5n,1
431,0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,Killing Me Slowly,65,spotify:track:5RBWMYMSe6ihNb0hC8ro8v,2
432,0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,Remember When,62,spotify:track:2VAQAqrKu8n1eUWPlTzVox,3
433,0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,Hear Me Now,62,spotify:track:5bINaNAghUCg4uHIsuDgjG,4
434,0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,Sober,60,spotify:track:4fqmCurSlIJRhPlCjPqGhK,5
435,70BYFdaZbEKbeauJ670ysI,Shinedown,Second Chance,69,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,1
436,70BYFdaZbEKbeauJ670ysI,Shinedown,Sound of Madness,68,spotify:track:0W9Xvd4Qx1aZPxEi94vgRY,2
437,70BYFdaZbEKbeauJ670ysI,Shinedown,Cut the Cord,65,spotify:track:4LFBVDJV0xpayUvquQVzhS,3
438,70BYFdaZbEKbeauJ670ysI,Shinedown,45,65,spotify:track:420JGkyLfLUZcgBHKiIK9v,4
439,70BYFdaZbEKbeauJ670ysI,Shinedown,MONSTERS,65,spotify:track:1qAuIPMALdFtGv2Ymjy5l0,5
440,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,I Stand Alone,68,spotify:track:44NRdYQw7P0GWuiunRv3hr,1
441,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,Bulletproof,57,spotify:track:4Pp7tPCBM9ywQexWvCz6iH,2
442,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,Awake,64,spotify:track:6xXlurslWqFuyqTCBlErzX,3
443,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,Voodoo,63,spotify:track:5uGsG0LfotfWDq6hql4h53,4
444,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,Cryin' Like A Bitch!!,63,spotify:track:4a9i7rCLfPjbS1sNamZeQN,5
445,6B5c4sch27tWHAGdarpPaW,Seether,Fake It,73,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,1
446,6B5c4sch27tWHAGdarpPaW,Seether,Remedy,69,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,2
447,6B5c4sch27tWHAGdarpPaW,Seether,Broken,68,spotify:track:507bYMYfbm6sUS9iEAaeSd,3
448,6B5c4sch27tWHAGdarpPaW,Seether,Fine Again,66,spotify:track:4eTIe5eqds88bA9ua6p5p6,4
449,6B5c4sch27tWHAGdarpPaW,Seether,Careless Whisper,64,spotify:track:46eHxWRKmtYhUHPDRgclt6,5
450,5YeoQ1L71cXDMpSpqxOjfH,Sonata Arctica,Tallulah,47,spotify:track:33F4l7xj1cEeiqyUCfHlvw,1
451,5YeoQ1L71cXDMpSpqxOjfH,Sonata Arctica,FullMoon,46,spotify:track:2OcgUwz7uomyLpOi0juero,2
452,5YeoQ1L71cXDMpSpqxOjfH,Sonata Arctica,Paid In Full,44,spotify:track:4SBdLXD2erUeCscaVRKQ0L,3
453,5YeoQ1L71cXDMpSpqxOjfH,Sonata Arctica,I Have A Right,43,spotify:track:7ezLp2vGnRv1y38Itlw8Xc,4
454,5YeoQ1L71cXDMpSpqxOjfH,Sonata Arctica,Replica,44,spotify:track:2A4rfHIusMPUyTN2RAgsKw,5
455,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Emerald Sword,51,spotify:track:5efydZMkYiKSdRnvjCtTqo,1
456,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Dawn of Victory,50,spotify:track:2Wy6uQOX2y45ooKuQb7Q9B,2
457,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Holy Thunderforce,44,spotify:track:7vvbcPlj9bCOyx0gAmESg2,3
458,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Power of the Dragonflame,42,spotify:track:0PXA1IlMwAK2fuAKVfCAyz,4
459,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Triumph for My Magic Steel,41,spotify:track:0T0Odnj3dRmmtpEzH4ZFuJ,5
460,1OHNvr18TssBKYK0A75yvx,Masterplan,Heroes,48,spotify:track:1BaJ4KLFgnveSRGKBwRWve,1
461,1OHNvr18TssBKYK0A75yvx,Masterplan,Spirit Never Die,44,spotify:track:6NckTLOMeZFE9sqx4EyisQ,2
462,1OHNvr18TssBKYK0A75yvx,Masterplan,Kind Hearted Light,43,spotify:track:2cxtdKFeXk4F10nd8TZORl,3
463,1OHNvr18TssBKYK0A75yvx,Masterplan,Enlighten Me,37,spotify:track:7BstGdOO0UoQATL6UsFCzb,4
464,1OHNvr18TssBKYK0A75yvx,Masterplan,When Love Comes Close,36,spotify:track:1AWIrCRUkah9En7yTNGNEm,5
465,1fBCIkoPOPCDLUxGuWNvyo,Poison,Every Rose Has Its Thorn - 2003 Remaster,67,spotify:track:43GS3mtezoIFiuIZCLLiDY,1
466,1fBCIkoPOPCDLUxGuWNvyo,Poison,Nothin' But A Good Time - Remastered 2006,67,spotify:track:2V8KvnD5LVeeDChMWEkSzC,2
467,1fBCIkoPOPCDLUxGuWNvyo,Poison,Talk Dirty To Me,59,spotify:track:08QP0rwnQSbbpGRIuXfrAY,3
468,1fBCIkoPOPCDLUxGuWNvyo,Poison,Unskinny Bop,59,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,4
469,1fBCIkoPOPCDLUxGuWNvyo,Poison,Fallen Angel - Remastered 2006,56,spotify:track:27kMqdX3aoN3gBndVKlTfR,5
470,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Is This Love - 2018 Remaster,65,spotify:track:3pHpV3pa96s4vuBP7sQq0V,1
471,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Here I Go Again - 2018 Remaster,65,spotify:track:6Nd6ntkzr4t8o1FKPGOSMt,2
472,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Here I Go Again - Radio Mix,54,spotify:track:5yRAFKdtf6CXxESXbXV1lp,3
473,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Still of the Night - 2018 Remaster,56,spotify:track:7AtwQRLPdttsxcLM5tPL0t,4
474,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,Here I Go Again - 2011 Remaster,52,spotify:track:567EwOGPAXg7Y9DQZTEFEE,5
475,07XSN3sPlIlB2L2XNcTwJw,KISS,I Was Made For Lovin' You,60,spotify:track:6S9q9mEifNdnTNlli2xSuD,1
476,07XSN3sPlIlB2L2XNcTwJw,KISS,Rock And Roll All Nite,45,spotify:track:0fCWbJq1hagsRgShtn6gIU,2
477,07XSN3sPlIlB2L2XNcTwJw,KISS,Detroit Rock City,43,spotify:track:0PQ51hZtABYRaXNHkVpAfD,3
478,07XSN3sPlIlB2L2XNcTwJw,KISS,Heaven's On Fire,40,spotify:track:01fv3ehMBP3wZoWcjOCHWh,4
479,07XSN3sPlIlB2L2XNcTwJw,KISS,Lick It Up,37,spotify:track:0wriasAXzNoXPX31XYiba3,5
480,711MCceyCBcFnzjGY4Q7Un,AC/DC,Highway to Hell,84,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,1
481,711MCceyCBcFnzjGY4Q7Un,AC/DC,Thunderstruck,83,spotify:track:57bgtoPSgt236HzfBOd8kj,2
482,711MCceyCBcFnzjGY4Q7Un,AC/DC,Back In Black,83,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,3
483,711MCceyCBcFnzjGY4Q7Un,AC/DC,You Shook Me All Night Long,82,spotify:track:2SiXAy7TuUkycRVbbWDEpo,4
484,711MCceyCBcFnzjGY4Q7Un,AC/DC,T.N.T.,78,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,5
485,7b85ve82Sh36a3UAx74wut,Twisted Sister,We're Not Gonna Take It - 2024 Remaster,60,spotify:track:1jqBju1B8zyuC8EPvkEjlE,1
486,7b85ve82Sh36a3UAx74wut,Twisted Sister,I Wanna Rock - 2024 Remaster,56,spotify:track:2W0DiHBOo2zezZncnt3R9o,2
487,7b85ve82Sh36a3UAx74wut,Twisted Sister,The Price - 2024 Remaster,44,spotify:track:19Ns8NvNH6K4QiCD7dZwOU,3
488,7b85ve82Sh36a3UAx74wut,Twisted Sister,The Kids Are Back,52,spotify:track:7xzmJPFQAn0O1ZYYtbGRlz,4
489,7b85ve82Sh36a3UAx74wut,Twisted Sister,Burn in Hell - 2024 Remaster,37,spotify:track:0WHrGAeQ30bgzqCdUbFQHV,5
490,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,Happy?,66,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,1
491,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,Dig,41,spotify:track:3H0ZY55seypgo0zXI6zwRk,2
492,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,Scream With Me,26,spotify:track:2EItYZ8aRACXf8ZHjX6taf,3
493,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,Forget to Remember - From Saw II - Original Soundtrack,55,spotify:track:0h5D9uxuZRAfq6qMMX34vN,4
494,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,Not Falling,52,spotify:track:15TzkwxGNvM3RGib0YkH4T,5
495,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,Judith,63,spotify:track:5KDNFlHAdDJ84fhK27c35X,1
496,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,The Outsider,61,spotify:track:6CqYhhUPJORx1vvdTNc8jv,2
497,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,3 Libras,58,spotify:track:5kHkaBN8OEQlmXfQkACxSt,3
498,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,Weak And Powerless,58,spotify:track:7gDVjl5fEw2OPAtjbW4LzR,4
499,4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,Pet,57,spotify:track:27msmgcdSRniJHfocEf6EH,5
500,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Black Hole Sun,76,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,1
501,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Fell On Black Days,66,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,2
502,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Spoonman,65,spotify:track:1jMaB19DiVR8OihLSuYFOt,3
503,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Outshined - Remastered 2016,61,spotify:track:4VwPsMcRt1HPVKIdcwY9Uj,4
504,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,Rusty Cage - Remastered 2016,59,spotify:track:6hqIXyo6GxydAnoI8XeIrV,5
505,5XDeFQDarnwpR5WAfD6S0d,Warlock,All We Are,49,spotify:track:2dU4FegjbgW5qkdrUdzogT,1
506,5XDeFQDarnwpR5WAfD6S0d,Warlock,I Rule The Ruins,40,spotify:track:5NDKzxaHrykhfbd316XIqW,2
507,5XDeFQDarnwpR5WAfD6S0d,Warlock,Three Minute Warning,32,spotify:track:5uIA6zqWxN33A8dYtupqFo,3
508,5XDeFQDarnwpR5WAfD6S0d,Warlock,Für immer,31,spotify:track:039wfsptSMfLNW4VZq1jZS,4
509,5XDeFQDarnwpR5WAfD6S0d,Warlock,True As Steel,30,spotify:track:6FukRn41rvbH9AjUjnrFDR,5
510,7jxJ25p0pPjk0MStloN6o6,Blind Guardian,The Bard's Song - In the Forest - Remastered 2007,54,spotify:track:7xPGvZaG9W7UOrCgEwbONe,1
511,7jxJ25p0pPjk0MStloN6o6,Blind Guardian,Mirror Mirror - Remastered 2007,48,spotify:track:4gFhLQA90CAFuS0Ma8aIiX,2
512,7jxJ25p0pPjk0MStloN6o6,Blind Guardian,Skalds and Shadows,47,spotify:track:1pJa9UimhswE2Vw6i89Cwi,3
513,7jxJ25p0pPjk0MStloN6o6,Blind Guardian,Valhalla,46,spotify:track:5JHQnFsdxFCwqJze3z7hQJ,4
514,7jxJ25p0pPjk0MStloN6o6,Blind Guardian,Finsterwacht,43,spotify:track:4afcKs20o8XwQeF2ILL6U1,5
515,6e8ISIsI7UQZPyEorefAhK,Dimmu Borgir,Puritania,50,spotify:track:0bKs1y9PTFBddM9qj0JGvb,1
516,6e8ISIsI7UQZPyEorefAhK,Dimmu Borgir,Gateways,46,spotify:track:5JxyDHWj4XMRgvuRzWd9JK,2
517,6e8ISIsI7UQZPyEorefAhK,Dimmu Borgir,Interdimensional Summit,45,spotify:track:3c272JQ5S83nlQ8rjrK5Ur,3
518,6e8ISIsI7UQZPyEorefAhK,Dimmu Borgir,Progenies of the Great Apocalypse,45,spotify:track:38pLq8WPZAOYBHnvAgPp9u,4
519,6e8ISIsI7UQZPyEorefAhK,Dimmu Borgir,Mourning Palace,44,spotify:track:2t0DnOIEpkbJqDc6h1IKnw,5
520,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,Nymphetamine Fix,51,spotify:track:6WuqJLVZcyJklg7lIozAO8,1
521,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,Malignant Perfection,48,spotify:track:2NVntSbt0SCX7FZI6dmdQv,2
522,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,Hallowed Be Thy Name,47,spotify:track:0mJUxFpEI1eAOIIfnNoZ4G,3
523,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,From the Cradle to Enslave,45,spotify:track:14JG4VbsqeLsFuDJlkybOT,4
524,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,Temptation,45,spotify:track:5SXom2SWwb8YxyfpUOQUp2,5
525,09hNSPPOxDop4FRdr6UEnq,Dokken,Alone Again,57,spotify:track:5Q916vqrwfON21qlJiXpSz,1
526,09hNSPPOxDop4FRdr6UEnq,Dokken,In My Dreams,53,spotify:track:6PEgQw6tesqhzsqGk3ZfeH,2
527,09hNSPPOxDop4FRdr6UEnq,Dokken,Breaking The Chains,52,spotify:track:3PZJwntD9O7WLXm2g2jTmD,3
528,09hNSPPOxDop4FRdr6UEnq,Dokken,Dream Warriors,46,spotify:track:4b2IiksA1MUmbck4Bse0yK,4
529,09hNSPPOxDop4FRdr6UEnq,Dokken,Into The Fire,45,spotify:track:21bsbyKu71chEElLJ58FZE,5
530,6ZPbX2Lxd40e2UVkXpyxvI,Great White,Once Bitten Twice Shy,55,spotify:track:07nxmAxwhY51juyImllKD2,1
531,6ZPbX2Lxd40e2UVkXpyxvI,Great White,Rock Me,47,spotify:track:0OhusLY3xIViFynFjTi4EA,2
532,6ZPbX2Lxd40e2UVkXpyxvI,Great White,House Of Broken Love,44,spotify:track:15FpPWrhLYw491BGwL9VzZ,3
533,6ZPbX2Lxd40e2UVkXpyxvI,Great White,Call It Rock N' Roll,41,spotify:track:1uCwzX4cdrbTlTCL07PWJX,4
534,6ZPbX2Lxd40e2UVkXpyxvI,Great White,Save Your Love,40,spotify:track:6SpXH87n5RTPIwGvyqPRFp,5
535,2qQeKHrQJHLLbvDAOSO874,Winger,Seventeen,56,spotify:track:4ENa9MbktJjV3HiTnlsg2b,1
536,2qQeKHrQJHLLbvDAOSO874,Winger,Miles Away,54,spotify:track:6Hp98J9Z9hRE100nivqg86,2
537,2qQeKHrQJHLLbvDAOSO874,Winger,Easy Come Easy Go,44,spotify:track:7I0mAU0RCFqokOL9sTbhnH,3
538,2qQeKHrQJHLLbvDAOSO874,Winger,Down Incognito,42,spotify:track:1Y9knEZGtCICyGuyIaKTbL,4
539,2qQeKHrQJHLLbvDAOSO874,Winger,Headed for a Heartbreak,42,spotify:track:0KlprCNZnru5bkqnhUM4Y9,5
540,3tufWJzpCiAGleBt5TkmTn,Ratt,Round and Round,66,spotify:track:57P8gH8rjt4OqEoqzut1bL,1
541,3tufWJzpCiAGleBt5TkmTn,Ratt,Lay It Down,60,spotify:track:0d3qwh4HY9w6Ywywj6ksTv,2
542,3tufWJzpCiAGleBt5TkmTn,Ratt,You're in Love,53,spotify:track:191IZHdn5NNTMsb68Dpe6O,3
543,3tufWJzpCiAGleBt5TkmTn,Ratt,Way Cool Jr.,48,spotify:track:2qZl3kbwMC6bJcEHrm8AGt,4
544,3tufWJzpCiAGleBt5TkmTn,Ratt,Wanted Man,46,spotify:track:7si505L0BOMwJ8A806S1Kw,5
545,45KpBChrKYWhTlU6N57ofu,Kix,Don't Close Your Eyes,44,spotify:track:7wrBlgNqYBAC5yFfO4fnYb,1
546,45KpBChrKYWhTlU6N57ofu,Kix,Cold Blood,35,spotify:track:1B7LH1eBudymShtn88qoEt,2
547,45KpBChrKYWhTlU6N57ofu,Kix,Blow My Fuse,30,spotify:track:7jCc2Dz8PfHN3YoxDezkUl,3
548,45KpBChrKYWhTlU6N57ofu,Kix,Don't Close Your Eyes,34,spotify:track:0r0yw4tbNQSauuWXw0dFwM,4
549,45KpBChrKYWhTlU6N57ofu,Kix,Girl Money,35,spotify:track:79A7CDgqh8SMvTbgA53pIC,5
550,5lhaM01nwvsMZpmPY2HVER,Carcass,1985,53,spotify:track:0IGyvk01FMUUHCST3N85Uq,1
551,5lhaM01nwvsMZpmPY2HVER,Carcass,Keep On Rotting in the Free World,44,spotify:track:57Gu14wW9hFBUmJ0LpmzmA,2
552,5lhaM01nwvsMZpmPY2HVER,Carcass,Black Star,44,spotify:track:5Nodfi0wQT9QANl0KlAo7B,3
553,5lhaM01nwvsMZpmPY2HVER,Carcass,No Love Lost,42,spotify:track:3Qq08meHcEtnciS6oQxXMJ,4
554,5lhaM01nwvsMZpmPY2HVER,Carcass,Heartwork,41,spotify:track:2BcWjgafmbdaq39KPsaBKc,5
555,0SbGI4sb8dAKFZnK7RFyhz,Obituary,Redneck Stomp,50,spotify:track:2fSYadDsbWMtIVqX7flKIc,1
556,0SbGI4sb8dAKFZnK7RFyhz,Obituary,Chopped in Half,44,spotify:track:01cGujYWGF7JchJLSgf6Ta,2
557,0SbGI4sb8dAKFZnK7RFyhz,Obituary,Visions in My Head,44,spotify:track:1JvMOOYZjXLQCZ5p5b0JJD,3
558,0SbGI4sb8dAKFZnK7RFyhz,Obituary,Slowly We Rot,44,spotify:track:5F6ZrWLngDICyjazxM1gNq,4
559,0SbGI4sb8dAKFZnK7RFyhz,Obituary,Violence,39,spotify:track:5pGd0pOplAoV1Id7Y0S3jm,5
560,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,Inhumane Harvest,46,spotify:track:5WGvXmLt6acluR7TfhlHUH,1
561,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,"Stripped, Raped, And Strangled",44,spotify:track:1sWcWDgthOikmqaHdfTfW2,2
562,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,Blood Blind,42,spotify:track:2mgCxt6lPwiGFpro3urJ97,3
563,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,Make Them Suffer,42,spotify:track:1zXTJp4mMwu2y69LajfzFK,4
564,0yLwGBQiBqhXOvmTfH2A7n,Cannibal Corpse,Fucked With A Knife,42,spotify:track:2ZK3pWvGZTlklRiDqNdnUf,5
565,0dR10i73opHXuRuLbgxltM,Mayhem,Freezing Moon,53,spotify:track:4AP3a7eEOlz5sTJiWnv2C6,1
566,0dR10i73opHXuRuLbgxltM,Mayhem,Chainsaw Gutsfuck,49,spotify:track:0GoyU0X4nwqUigVwBPSDen,2
567,0dR10i73opHXuRuLbgxltM,Mayhem,Deathcrush,48,spotify:track:5wWRdIjndDOh1j4OXAPpdD,3
568,0dR10i73opHXuRuLbgxltM,Mayhem,Funeral Fog,44,spotify:track:2lXi7xN0MiTfLb2DW7H9UT,4
569,0dR10i73opHXuRuLbgxltM,Mayhem,De Mysteriis Dom Sathanas,43,spotify:track:3zjoCDlA31nt9s1QXsEqxr,5
570,2pnezMcaiTHfGmgmGQjLsB,Entombed,Wolverine Blues,47,spotify:track:6WBdwdLLif4kuG3s6ot8uB,1
571,2pnezMcaiTHfGmgmGQjLsB,Entombed,Left Hand Path,42,spotify:track:5faD0zZ9fMa3J5ZN3lIWtp,2
572,2pnezMcaiTHfGmgmGQjLsB,Entombed,Stranger Aeons,41,spotify:track:6sW4cDGHnul55JYRWPJsWh,3
573,2pnezMcaiTHfGmgmGQjLsB,Entombed,Supposed To Rot,39,spotify:track:5CU8oOEfI9IoZQxcjC2D2B,4
574,2pnezMcaiTHfGmgmGQjLsB,Entombed,Revel In Flesh,39,spotify:track:48zi76YORvpiYO67liH70R,5
575,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Sonne,76,spotify:track:3gVhsZtseYtY1fMuyYq06F,1
576,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Du hast,73,spotify:track:6XcoiOYiNbIxzpt8WRxq8Z,2
577,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Deutschland,73,spotify:track:2bPGTMB5sFfFYQ2YvSmup0,3
578,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Engel,69,spotify:track:5Zuboc3Cj9Ldnc8HyUnNUK,4
579,6wWVKhxIU2cEi0K81v7HvP,Rammstein,Feuer frei!,67,spotify:track:5aNH8inF5BsbThDeOLs7zs,5
580,3hE8S8ohRErocpkY7uJW4a,Within Temptation,Faster,62,spotify:track:4XBtYPGMAYJkuJu2w4pmYl,1
581,3hE8S8ohRErocpkY7uJW4a,Within Temptation,The Reckoning,55,spotify:track:6XnPopwCZ6odHVVqMsllL5,2
582,3hE8S8ohRErocpkY7uJW4a,Within Temptation,Angels,57,spotify:track:4QWLhGVitrCCysR3ugX9Xw,3
583,3hE8S8ohRErocpkY7uJW4a,Within Temptation,Shot in the Dark,55,spotify:track:5JpbpsjhJeNwixBzbobklV,4
584,3hE8S8ohRErocpkY7uJW4a,Within Temptation,And We Run (feat. Xzibit),54,spotify:track:4AJGaPCvod4mWjBLWPfH3b,5
585,5HA5aLY3jJV7eimXWkRBBp,Epica,"Cry for the Moon (The Embrace That Smothers , Pt. 4)",52,spotify:track:66iX4HzM7YnmxmUZOSCG2F,1
