,artist_id,artist_name,track_name,track_popularity,track_uri,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Cluster
157,7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,All These Things I Hate (Revolve Around Me),47,spotify:track:4n0h6Qqf4TKeb2Bw1qC8PY,3,0.495,0.869,6,-3.48,0,0.0462,0.0306,0.0,0.279,0.522,94.012,audio_features,4n0h6Qqf4TKeb2Bw1qC8PY,spotify:track:4n0h6Qqf4TKeb2Bw1qC8PY,https://api.spotify.com/v1/tracks/4n0h6Qqf4TKeb2Bw1qC8PY,https://api.spotify.com/v1/audio-analysis/4n0h6Qqf4TKeb2Bw1qC8PY,225440,3,5
158,7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,Hand Of Blood,48,spotify:track:1EJzHoU6rg1afMozs9t6aM,4,0.378,0.986,8,-2.769,1,0.0832,0.000248,0.0,0.0833,0.492,94.458,audio_features,1EJzHoU6rg1afMozs9t6aM,spotify:track:1EJzHoU6rg1afMozs9t6aM,https://api.spotify.com/v1/tracks/1EJzHoU6rg1afMozs9t6aM,https://api.spotify.com/v1/audio-analysis/1EJzHoU6rg1afMozs9t6aM,216133,4,5
159,7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,Waking the Demon,48,spotify:track:0k6wiMT26Wc3K4B2IiloUw,5,0.306,0.995,2,-3.203,1,0.1,2.98e-05,0.00859,0.254,0.135,127.908,audio_features,0k6wiMT26Wc3K4B2IiloUw,spotify:track:0k6wiMT26Wc3K4B2IiloUw,https://api.spotify.com/v1/tracks/0k6wiMT26Wc3K4B2IiloUw,https://api.spotify.com/v1/audio-analysis/0k6wiMT26Wc3K4B2IiloUw,247693,4,0
160,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,The Diary of Jane - Single Version,74,spotify:track:0faXHILILebCGnJBPU6KJJ,1,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,audio_features,0faXHILILebCGnJBPU6KJJ,spotify:track:0faXHILILebCGnJBPU6KJJ,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,https://api.spotify.com/v1/audio-analysis/0faXHILILebCGnJBPU6KJJ,200547,4,9
161,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,Awaken,71,spotify:track:7hr0WyhqQxrK3SQ9ZQxjTu,2,0.425,0.961,5,-2.85,1,0.0717,0.000207,0.0,0.329,0.348,96.971,audio_features,7hr0WyhqQxrK3SQ9ZQxjTu,spotify:track:7hr0WyhqQxrK3SQ9ZQxjTu,https://api.spotify.com/v1/tracks/7hr0WyhqQxrK3SQ9ZQxjTu,https://api.spotify.com/v1/audio-analysis/7hr0WyhqQxrK3SQ9ZQxjTu,218003,4,5
162,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,Breath,68,spotify:track:4JXfNOePhdgMOI7KZ1L25U,3,0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,audio_features,4JXfNOePhdgMOI7KZ1L25U,spotify:track:4JXfNOePhdgMOI7KZ1L25U,https://api.spotify.com/v1/tracks/4JXfNOePhdgMOI7KZ1L25U,https://api.spotify.com/v1/audio-analysis/4JXfNOePhdgMOI7KZ1L25U,218467,4,9
163,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,I Will Not Bow,69,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,4,0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,audio_features,2yXyz4NLTZx9CLdXfLTp5E,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E,216733,4,5
164,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,Dance With The Devil,66,spotify:track:10ASBwZsp7oUUDsJEYz3uS,5,0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,audio_features,10ASBwZsp7oUUDsJEYz3uS,spotify:track:10ASBwZsp7oUUDsJEYz3uS,https://api.spotify.com/v1/tracks/10ASBwZsp7oUUDsJEYz3uS,https://api.spotify.com/v1/audio-analysis/10ASBwZsp7oUUDsJEYz3uS,227107,3,9
165,65A714FqhSPjoFZeffQbTv,Lindemann,Steh auf,55,spotify:track:2cwwUYTPOEfz0pam6tiVZz,1,0.396,0.956,0,-4.726,1,0.042,8e-05,6.91e-05,0.0602,0.445,74.992,audio_features,2cwwUYTPOEfz0pam6tiVZz,spotify:track:2cwwUYTPOEfz0pam6tiVZz,https://api.spotify.com/v1/tracks/2cwwUYTPOEfz0pam6tiVZz,https://api.spotify.com/v1/audio-analysis/2cwwUYTPOEfz0pam6tiVZz,184080,4,5
166,65A714FqhSPjoFZeffQbTv,Lindemann,Platz Eins,53,spotify:track:4kF5GADt85FeD8Y26RRyLY,2,0.546,0.916,11,-6.737,0,0.0401,0.000282,0.0382,0.0401,0.411,119.997,audio_features,4kF5GADt85FeD8Y26RRyLY,spotify:track:4kF5GADt85FeD8Y26RRyLY,https://api.spotify.com/v1/tracks/4kF5GADt85FeD8Y26RRyLY,https://api.spotify.com/v1/audio-analysis/4kF5GADt85FeD8Y26RRyLY,235413,4,7
167,65A714FqhSPjoFZeffQbTv,Lindemann,Knebel,52,spotify:track:1C1MRQAQSuYWXJKziMZWoR,3,0.411,0.595,4,-7.796,0,0.0602,0.04,0.0,0.0972,0.607,120.273,audio_features,1C1MRQAQSuYWXJKziMZWoR,spotify:track:1C1MRQAQSuYWXJKziMZWoR,https://api.spotify.com/v1/tracks/1C1MRQAQSuYWXJKziMZWoR,https://api.spotify.com/v1/audio-analysis/1C1MRQAQSuYWXJKziMZWoR,230200,4,6
168,65A714FqhSPjoFZeffQbTv,Lindemann,Ich weiß es nicht,51,spotify:track:22NDkUPSCwVbC3qtTV5JdA,4,0.518,0.92,4,-6.228,1,0.0485,1.92e-05,0.00831,0.0976,0.417,145.048,audio_features,22NDkUPSCwVbC3qtTV5JdA,spotify:track:22NDkUPSCwVbC3qtTV5JdA,https://api.spotify.com/v1/tracks/22NDkUPSCwVbC3qtTV5JdA,https://api.spotify.com/v1/audio-analysis/22NDkUPSCwVbC3qtTV5JdA,289787,4,7
169,65A714FqhSPjoFZeffQbTv,Lindemann,Praise Abort,50,spotify:track:1IHCEJ8tsYLYy7n65C0CVe,5,0.577,0.909,9,-4.762,1,0.0815,0.000409,0.265,0.337,0.55,120.006,audio_features,1IHCEJ8tsYLYy7n65C0CVe,spotify:track:1IHCEJ8tsYLYy7n65C0CVe,https://api.spotify.com/v1/tracks/1IHCEJ8tsYLYy7n65C0CVe,https://api.spotify.com/v1/audio-analysis/1IHCEJ8tsYLYy7n65C0CVe,281827,4,1
170,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,The Beautiful People,72,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,1,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,audio_features,2aIB1CdRRG7YLBu9hNw9nR,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/tracks/2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/audio-analysis/2aIB1CdRRG7YLBu9hNw9nR,218827,4,6
171,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,Sweet Dreams (Are Made Of This),69,spotify:track:2302lUwfZ4S4dVyPOCDFnQ,2,0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,audio_features,2302lUwfZ4S4dVyPOCDFnQ,spotify:track:2302lUwfZ4S4dVyPOCDFnQ,https://api.spotify.com/v1/tracks/2302lUwfZ4S4dVyPOCDFnQ,https://api.spotify.com/v1/audio-analysis/2302lUwfZ4S4dVyPOCDFnQ,293293,4,4
172,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,Tainted Love,60,spotify:track:0ZeKQudydO2uQJpfr6gNC8,3,0.622,0.876,8,-7.779,1,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,audio_features,0ZeKQudydO2uQJpfr6gNC8,spotify:track:0ZeKQudydO2uQJpfr6gNC8,https://api.spotify.com/v1/tracks/0ZeKQudydO2uQJpfr6gNC8,https://api.spotify.com/v1/audio-analysis/0ZeKQudydO2uQJpfr6gNC8,200427,4,7
173,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,This Is The New Shit,60,spotify:track:5P13mfqn9o3ToFPTxowEgO,4,0.566,0.869,2,-6.084,1,0.1,0.000916,0.00346,0.114,0.647,178.113,audio_features,5P13mfqn9o3ToFPTxowEgO,spotify:track:5P13mfqn9o3ToFPTxowEgO,https://api.spotify.com/v1/tracks/5P13mfqn9o3ToFPTxowEgO,https://api.spotify.com/v1/audio-analysis/5P13mfqn9o3ToFPTxowEgO,259667,4,3
174,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,The Fight Song,62,spotify:track:6pfdW2NouUI3ZnugM7r0G0,5,0.469,0.985,1,-3.78,0,0.0969,0.000136,0.00026,0.212,0.0368,130.058,audio_features,6pfdW2NouUI3ZnugM7r0G0,spotify:track:6pfdW2NouUI3ZnugM7r0G0,https://api.spotify.com/v1/tracks/6pfdW2NouUI3ZnugM7r0G0,https://api.spotify.com/v1/audio-analysis/6pfdW2NouUI3ZnugM7r0G0,175760,4,0
175,4f5V3PQ66nIrBCqugJtaGn,Death,Voice of the Soul,55,spotify:track:69Yia3qCLw6N9U80WhLwLn,1,0.158,0.572,7,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,audio_features,69Yia3qCLw6N9U80WhLwLn,spotify:track:69Yia3qCLw6N9U80WhLwLn,https://api.spotify.com/v1/tracks/69Yia3qCLw6N9U80WhLwLn,https://api.spotify.com/v1/audio-analysis/69Yia3qCLw6N9U80WhLwLn,223933,3,4
176,4f5V3PQ66nIrBCqugJtaGn,Death,Symbolic,50,spotify:track:0dpFb4qv92TE9R00Lq4SAW,2,0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,audio_features,0dpFb4qv92TE9R00Lq4SAW,spotify:track:0dpFb4qv92TE9R00Lq4SAW,https://api.spotify.com/v1/tracks/0dpFb4qv92TE9R00Lq4SAW,https://api.spotify.com/v1/audio-analysis/0dpFb4qv92TE9R00Lq4SAW,392800,4,0
177,4f5V3PQ66nIrBCqugJtaGn,Death,Crystal Mountain,50,spotify:track:0ItAcLSkUiePOmFGun3cSe,3,0.261,0.979,7,-6.218,1,0.221,4.48e-05,0.0014,0.374,0.362,175.866,audio_features,0ItAcLSkUiePOmFGun3cSe,spotify:track:0ItAcLSkUiePOmFGun3cSe,https://api.spotify.com/v1/tracks/0ItAcLSkUiePOmFGun3cSe,https://api.spotify.com/v1/audio-analysis/0ItAcLSkUiePOmFGun3cSe,307427,4,9
178,4f5V3PQ66nIrBCqugJtaGn,Death,Pull the Plug,51,spotify:track:2l0h4aBFLp9HdoaNdCTlbW,4,0.226,0.978,9,-5.729,1,0.209,3.6e-06,0.533,0.0436,0.242,102.374,audio_features,2l0h4aBFLp9HdoaNdCTlbW,spotify:track:2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/tracks/2l0h4aBFLp9HdoaNdCTlbW,https://api.spotify.com/v1/audio-analysis/2l0h4aBFLp9HdoaNdCTlbW,266773,4,0
179,4f5V3PQ66nIrBCqugJtaGn,Death,Spirit Crusher,50,spotify:track:3sSonVXqDeoEFj2lM7mpYT,5,0.289,0.968,2,-4.049,1,0.15,4.66e-05,0.0163,0.0569,0.284,97.076,audio_features,3sSonVXqDeoEFj2lM7mpYT,spotify:track:3sSonVXqDeoEFj2lM7mpYT,https://api.spotify.com/v1/tracks/3sSonVXqDeoEFj2lM7mpYT,https://api.spotify.com/v1/audio-analysis/3sSonVXqDeoEFj2lM7mpYT,407000,4,0
180,76S65NHJHrNy4JTrXHP2BH,Exodus,Blacklist,54,spotify:track:3iUJrkMilUVkUKtYZK7Th4,1,0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,audio_features,3iUJrkMilUVkUKtYZK7Th4,spotify:track:3iUJrkMilUVkUKtYZK7Th4,https://api.spotify.com/v1/tracks/3iUJrkMilUVkUKtYZK7Th4,https://api.spotify.com/v1/audio-analysis/3iUJrkMilUVkUKtYZK7Th4,376920,4,5
181,76S65NHJHrNy4JTrXHP2BH,Exodus,The Toxic Waltz,48,spotify:track:5ZOOjqoCaUydmo8bxSdosj,2,0.262,0.988,11,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,audio_features,5ZOOjqoCaUydmo8bxSdosj,spotify:track:5ZOOjqoCaUydmo8bxSdosj,https://api.spotify.com/v1/tracks/5ZOOjqoCaUydmo8bxSdosj,https://api.spotify.com/v1/audio-analysis/5ZOOjqoCaUydmo8bxSdosj,290280,4,0
182,76S65NHJHrNy4JTrXHP2BH,Exodus,War Is My Shepherd,45,spotify:track:0ZvhRWvON9PFhIKwtZWDNB,3,0.548,0.972,10,-3.271,0,0.0491,1.38e-05,0.34,0.325,0.429,103.996,audio_features,0ZvhRWvON9PFhIKwtZWDNB,spotify:track:0ZvhRWvON9PFhIKwtZWDNB,https://api.spotify.com/v1/tracks/0ZvhRWvON9PFhIKwtZWDNB,https://api.spotify.com/v1/audio-analysis/0ZvhRWvON9PFhIKwtZWDNB,267200,4,5
183,76S65NHJHrNy4JTrXHP2BH,Exodus,The Beatings Will Continue (Until Morale Improves),44,spotify:track:2gjsFjDTVacpoZPfGYaddw,4,0.537,0.991,6,-5.137,0,0.0975,0.000704,0.00108,0.0867,0.473,107.467,audio_features,2gjsFjDTVacpoZPfGYaddw,spotify:track:2gjsFjDTVacpoZPfGYaddw,https://api.spotify.com/v1/tracks/2gjsFjDTVacpoZPfGYaddw,https://api.spotify.com/v1/audio-analysis/2gjsFjDTVacpoZPfGYaddw,181187,4,5
184,76S65NHJHrNy4JTrXHP2BH,Exodus,Bonded by Blood,43,spotify:track:2riiohLaKgMFlu4RQT1MPV,5,0.182,0.96,4,-6.098,0,0.398,0.00015,7.52e-06,0.18,0.246,157.106,audio_features,2riiohLaKgMFlu4RQT1MPV,spotify:track:2riiohLaKgMFlu4RQT1MPV,https://api.spotify.com/v1/tracks/2riiohLaKgMFlu4RQT1MPV,https://api.spotify.com/v1/audio-analysis/2riiohLaKgMFlu4RQT1MPV,224067,4,9
185,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,When Worlds Collide,64,spotify:track:6aF5JtQSrh7wNrkDE9B0My,1,0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,audio_features,6aF5JtQSrh7wNrkDE9B0My,spotify:track:6aF5JtQSrh7wNrkDE9B0My,https://api.spotify.com/v1/tracks/6aF5JtQSrh7wNrkDE9B0My,https://api.spotify.com/v1/audio-analysis/6aF5JtQSrh7wNrkDE9B0My,177960,4,7
186,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,Bombshell,52,spotify:track:2yY4ojg6wfEFBGVZoJuXqK,2,0.533,0.977,8,-1.547,0,0.113,0.00162,0.0,0.241,0.541,147.814,audio_features,2yY4ojg6wfEFBGVZoJuXqK,spotify:track:2yY4ojg6wfEFBGVZoJuXqK,https://api.spotify.com/v1/tracks/2yY4ojg6wfEFBGVZoJuXqK,https://api.spotify.com/v1/audio-analysis/2yY4ojg6wfEFBGVZoJuXqK,194173,4,7
187,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,Supernova Goes Pop,46,spotify:track:7rAEUdstP2ZU8MOPGbHug6,3,0.59,0.973,1,-3.764,1,0.141,0.000877,0.0281,0.0485,0.459,143.042,audio_features,7rAEUdstP2ZU8MOPGbHug6,spotify:track:7rAEUdstP2ZU8MOPGbHug6,https://api.spotify.com/v1/tracks/7rAEUdstP2ZU8MOPGbHug6,https://api.spotify.com/v1/audio-analysis/7rAEUdstP2ZU8MOPGbHug6,194840,4,7
188,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,Free,45,spotify:track:6G3waRixEIXegXfbRTaIqJ,4,0.509,0.928,10,-2.557,0,0.0508,1.47e-05,0.000978,0.131,0.49,132.274,audio_features,6G3waRixEIXegXfbRTaIqJ,spotify:track:6G3waRixEIXegXfbRTaIqJ,https://api.spotify.com/v1/tracks/6G3waRixEIXegXfbRTaIqJ,https://api.spotify.com/v1/audio-analysis/6G3waRixEIXegXfbRTaIqJ,222813,4,7
189,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,Nobody's Real,44,spotify:track:2VGf3YQ6Zfzb6YyDatYAcY,5,0.697,0.819,8,-3.407,1,0.0762,0.0278,1.04e-05,0.0198,0.698,119.959,audio_features,2VGf3YQ6Zfzb6YyDatYAcY,spotify:track:2VGf3YQ6Zfzb6YyDatYAcY,https://api.spotify.com/v1/tracks/2VGf3YQ6Zfzb6YyDatYAcY,https://api.spotify.com/v1/audio-analysis/2VGf3YQ6Zfzb6YyDatYAcY,174800,4,1
190,4MnZkh4dpNmTMPxkl4Ev5L,Symphony X,Without You,42,spotify:track:2YhaTZVlX8lgUTJQmPyTY5,1,0.567,0.908,2,-4.125,1,0.0337,0.000256,9.3e-06,0.313,0.4,115.032,audio_features,2YhaTZVlX8lgUTJQmPyTY5,spotify:track:2YhaTZVlX8lgUTJQmPyTY5,https://api.spotify.com/v1/tracks/2YhaTZVlX8lgUTJQmPyTY5,https://api.spotify.com/v1/audio-analysis/2YhaTZVlX8lgUTJQmPyTY5,351227,3,7
191,4MnZkh4dpNmTMPxkl4Ev5L,Symphony X,Sea of Lies,38,spotify:track:4wGBhMe3RFJt1wIxtQYIBo,2,0.424,0.955,7,-6.686,1,0.0651,0.00144,0.000483,0.172,0.327,152.317,audio_features,4wGBhMe3RFJt1wIxtQYIBo,spotify:track:4wGBhMe3RFJt1wIxtQYIBo,https://api.spotify.com/v1/tracks/4wGBhMe3RFJt1wIxtQYIBo,https://api.spotify.com/v1/audio-analysis/4wGBhMe3RFJt1wIxtQYIBo,258627,4,9
192,4MnZkh4dpNmTMPxkl4Ev5L,Symphony X,Paradise Lost,38,spotify:track:22sEfJxatkWlGVsqWKhtvY,3,0.439,0.801,0,-5.415,1,0.0342,0.00584,0.0,0.317,0.297,146.008,audio_features,22sEfJxatkWlGVsqWKhtvY,spotify:track:22sEfJxatkWlGVsqWKhtvY,https://api.spotify.com/v1/tracks/22sEfJxatkWlGVsqWKhtvY,https://api.spotify.com/v1/audio-analysis/22sEfJxatkWlGVsqWKhtvY,392467,3,2
193,4MnZkh4dpNmTMPxkl4Ev5L,Symphony X,When All Is Lost,37,spotify:track:68lu5r63e68LlUZ6snJEvI,4,0.452,0.86,4,-6.434,0,0.047,0.0124,2.39e-05,0.282,0.284,74.992,audio_features,68lu5r63e68LlUZ6snJEvI,spotify:track:68lu5r63e68LlUZ6snJEvI,https://api.spotify.com/v1/tracks/68lu5r63e68LlUZ6snJEvI,https://api.spotify.com/v1/audio-analysis/68lu5r63e68LlUZ6snJEvI,550027,4,4
194,4MnZkh4dpNmTMPxkl4Ev5L,Symphony X,Set the World on Fire (The Lie of Lies),37,spotify:track:6OZ6pBvrfCb6tRu6h2rzfG,5,0.39,0.962,9,-5.014,1,0.0928,0.000362,5.16e-05,0.176,0.379,168.102,audio_features,6OZ6pBvrfCb6tRu6h2rzfG,spotify:track:6OZ6pBvrfCb6tRu6h2rzfG,https://api.spotify.com/v1/tracks/6OZ6pBvrfCb6tRu6h2rzfG,https://api.spotify.com/v1/audio-analysis/6OZ6pBvrfCb6tRu6h2rzfG,355053,4,9
195,0ybFZ2Ab08V8hueghSXm6E,Opeth,Windowpane,52,spotify:track:4uJSCrI7r0usNJ3aaHAuC6,1,0.328,0.553,6,-6.252,1,0.0267,0.156,0.412,0.0985,0.322,159.959,audio_features,4uJSCrI7r0usNJ3aaHAuC6,spotify:track:4uJSCrI7r0usNJ3aaHAuC6,https://api.spotify.com/v1/tracks/4uJSCrI7r0usNJ3aaHAuC6,https://api.spotify.com/v1/audio-analysis/4uJSCrI7r0usNJ3aaHAuC6,464280,4,2
196,0ybFZ2Ab08V8hueghSXm6E,Opeth,In My Time of Need,51,spotify:track:3WtsQAngIkmcNeqVeK3fXQ,2,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,audio_features,3WtsQAngIkmcNeqVeK3fXQ,spotify:track:3WtsQAngIkmcNeqVeK3fXQ,https://api.spotify.com/v1/tracks/3WtsQAngIkmcNeqVeK3fXQ,https://api.spotify.com/v1/audio-analysis/3WtsQAngIkmcNeqVeK3fXQ,346733,4,2
197,0ybFZ2Ab08V8hueghSXm6E,Opeth,§1 - Radio Edit,48,spotify:track:1wkWkXCdHR4nGViHA3I9Yc,3,0.509,0.966,2,-7.926,1,0.0533,4.38e-05,0.825,0.052,0.115,119.996,audio_features,1wkWkXCdHR4nGViHA3I9Yc,spotify:track:1wkWkXCdHR4nGViHA3I9Yc,https://api.spotify.com/v1/tracks/1wkWkXCdHR4nGViHA3I9Yc,https://api.spotify.com/v1/audio-analysis/1wkWkXCdHR4nGViHA3I9Yc,286173,3,0
198,0ybFZ2Ab08V8hueghSXm6E,Opeth,Ghost of Perdition,50,spotify:track:0ppdt8zRZOHIKh4ZDB0Zp9,4,0.292,0.818,9,-6.227,0,0.0413,0.000697,0.00192,0.0544,0.19,93.924,audio_features,0ppdt8zRZOHIKh4ZDB0Zp9,spotify:track:0ppdt8zRZOHIKh4ZDB0Zp9,https://api.spotify.com/v1/tracks/0ppdt8zRZOHIKh4ZDB0Zp9,https://api.spotify.com/v1/audio-analysis/0ppdt8zRZOHIKh4ZDB0Zp9,629480,3,4
199,0ybFZ2Ab08V8hueghSXm6E,Opeth,Harvest,47,spotify:track:0fBPwRmfNmOdpNcxOoli9Q,5,0.501,0.686,4,-6.457,0,0.0246,0.0405,0.014,0.0846,0.218,62.509,audio_features,0fBPwRmfNmOdpNcxOoli9Q,spotify:track:0fBPwRmfNmOdpNcxOoli9Q,https://api.spotify.com/v1/tracks/0fBPwRmfNmOdpNcxOoli9Q,https://api.spotify.com/v1/audio-analysis/0fBPwRmfNmOdpNcxOoli9Q,361467,4,4
200,4zvIE8a1h7L0IED4r4qKk1,John Petrucci,Glasgow Kiss,38,spotify:track:63sgFYtoXQRAN4tislSaWc,1,0.18,0.949,4,-4.43,1,0.101,0.000708,0.89,0.122,0.374,103.723,audio_features,63sgFYtoXQRAN4tislSaWc,spotify:track:63sgFYtoXQRAN4tislSaWc,https://api.spotify.com/v1/tracks/63sgFYtoXQRAN4tislSaWc,https://api.spotify.com/v1/audio-analysis/63sgFYtoXQRAN4tislSaWc,468787,3,5
201,4zvIE8a1h7L0IED4r4qKk1,John Petrucci,Terminal Velocity,34,spotify:track:3FNoShKmJkVElO7J43RreL,2,0.47,0.974,4,-6.334,1,0.0617,0.00029,0.814,0.106,0.431,95.014,audio_features,3FNoShKmJkVElO7J43RreL,spotify:track:3FNoShKmJkVElO7J43RreL,https://api.spotify.com/v1/tracks/3FNoShKmJkVElO7J43RreL,https://api.spotify.com/v1/audio-analysis/3FNoShKmJkVElO7J43RreL,367707,4,5
202,4zvIE8a1h7L0IED4r4qKk1,John Petrucci,Happy Song,34,spotify:track:7BEQhzhNdQwHd9TE5Oti0U,3,0.371,0.981,4,-4.93,1,0.0787,3.37e-05,0.909,0.168,0.43,155.977,audio_features,7BEQhzhNdQwHd9TE5Oti0U,spotify:track:7BEQhzhNdQwHd9TE5Oti0U,https://api.spotify.com/v1/tracks/7BEQhzhNdQwHd9TE5Oti0U,https://api.spotify.com/v1/audio-analysis/7BEQhzhNdQwHd9TE5Oti0U,361187,4,7
203,4zvIE8a1h7L0IED4r4qKk1,John Petrucci,Temple Of Circadia,33,spotify:track:4DkdmrJ1P8v1PFZrBZIuoV,4,0.271,0.96,4,-5.308,0,0.088,0.000207,0.497,0.114,0.317,133.245,audio_features,4DkdmrJ1P8v1PFZrBZIuoV,spotify:track:4DkdmrJ1P8v1PFZrBZIuoV,https://api.spotify.com/v1/tracks/4DkdmrJ1P8v1PFZrBZIuoV,https://api.spotify.com/v1/audio-analysis/4DkdmrJ1P8v1PFZrBZIuoV,430213,3,7
204,4zvIE8a1h7L0IED4r4qKk1,John Petrucci,Lost Without You,31,spotify:track:47rjlrHidiXawDCauP09b2,5,0.465,0.502,7,-9.148,0,0.0339,0.0169,0.395,0.134,0.191,119.81,audio_features,47rjlrHidiXawDCauP09b2,spotify:track:47rjlrHidiXawDCauP09b2,https://api.spotify.com/v1/tracks/47rjlrHidiXawDCauP09b2,https://api.spotify.com/v1/audio-analysis/47rjlrHidiXawDCauP09b2,296320,4,8
205,32Jb1X3wSmmoHj2epZReZA,Steve Vai,Ego Death (feat. Steve Vai),56,spotify:track:2B3D38o8GaXnZo6DnTyZ2m,1,0.655,0.763,2,-5.202,0,0.0526,0.0374,0.678,0.0703,0.445,128.028,audio_features,2B3D38o8GaXnZo6DnTyZ2m,spotify:track:2B3D38o8GaXnZo6DnTyZ2m,https://api.spotify.com/v1/tracks/2B3D38o8GaXnZo6DnTyZ2m,https://api.spotify.com/v1/audio-analysis/2B3D38o8GaXnZo6DnTyZ2m,350086,4,7
206,32Jb1X3wSmmoHj2epZReZA,Steve Vai,For the Love of God,50,spotify:track:5m5I3KcV83zf2p2qbsnr3y,2,0.152,0.842,9,-5.783,0,0.0418,0.00347,0.912,0.115,0.283,95.49,audio_features,5m5I3KcV83zf2p2qbsnr3y,spotify:track:5m5I3KcV83zf2p2qbsnr3y,https://api.spotify.com/v1/tracks/5m5I3KcV83zf2p2qbsnr3y,https://api.spotify.com/v1/audio-analysis/5m5I3KcV83zf2p2qbsnr3y,363333,4,4
207,32Jb1X3wSmmoHj2epZReZA,Steve Vai,King of the World,29,spotify:track:67uxI2Q6SDurYBcYinmjKa,3,0.573,0.681,2,-4.856,1,0.0311,0.129,6.61e-06,0.349,0.872,84.024,audio_features,67uxI2Q6SDurYBcYinmjKa,spotify:track:67uxI2Q6SDurYBcYinmjKa,https://api.spotify.com/v1/tracks/67uxI2Q6SDurYBcYinmjKa,https://api.spotify.com/v1/audio-analysis/67uxI2Q6SDurYBcYinmjKa,168897,4,1
208,32Jb1X3wSmmoHj2epZReZA,Steve Vai,Tender Surrender,21,spotify:track:2eMPGG43Skmn0HcnRMP2Ph,4,0.595,0.448,4,-10.203,0,0.0337,0.189,0.0768,0.114,0.193,129.914,audio_features,2eMPGG43Skmn0HcnRMP2Ph,spotify:track:2eMPGG43Skmn0HcnRMP2Ph,https://api.spotify.com/v1/tracks/2eMPGG43Skmn0HcnRMP2Ph,https://api.spotify.com/v1/audio-analysis/2eMPGG43Skmn0HcnRMP2Ph,309867,4,8
209,32Jb1X3wSmmoHj2epZReZA,Steve Vai,Halo Theme Gungnir Mix,42,spotify:track:3I6BkHyFTFuSFkuItDJstN,5,0.195,0.846,4,-9.812,0,0.121,0.00185,0.845,0.123,0.0647,187.401,audio_features,3I6BkHyFTFuSFkuItDJstN,spotify:track:3I6BkHyFTFuSFkuItDJstN,https://api.spotify.com/v1/tracks/3I6BkHyFTFuSFkuItDJstN,https://api.spotify.com/v1/audio-analysis/3I6BkHyFTFuSFkuItDJstN,255893,3,9
